customer_id,first_name,last_name,email,phone,date_of_birth,age,gender,province,city,postal_code,customer_since,credit_score,has_auto_policy,has_home_policy,premium_tier
CUS002557,Angela,Smith,melissa15@example.org,558-353-4858,1985-10-22,40,F,BC,Markland,C5T4X8,2016-11-03,764,True,False,Silver
CUS002558,Corey,Boyd,jacobhoward@example.net,(116) 953-5246 x936,1961-04-13,64,F,QC,West Ashley,L4A 6C9,2019-08-05,704,False,True,Bronze
CUS002559,Christopher,Reese,joe24@example.com,1 (374) 342-5951,1970-12-18,55,M,BC,Blakemouth,K2X 1H7,2013-04-28,746,True,True,Bronze
CUS002560,Patrick,Sparks,coreywilliams@example.net,235-901-3257 x044,1943-10-26,82,F,BC,East Joshua,A6H 9N9,2019-05-07,698,True,False,Silver
CUS002561,Nicole,Serrano,oclark@example.net,242-608-5502 x625,1986-04-16,39,F,QC,Port Kerri,P2N 8S3,2025-03-02,803,False,False,Gold
CUS002562,Thomas,Wright,ymontgomery@example.net,(873) 630-1527,1977-12-31,48,F,QC,Campbellside,E5Y 9M8,2018-12-27,694,True,True,Silver
CUS002563,Melissa,Howard,danielsjustin@example.org,802-558-7825,1995-03-22,30,M,BC,East Andrewburgh,K6T 5K1,2023-10-24,754,True,False,Gold
CUS002564,Michael,Hall,kimberly01@example.com,1-878-506-0933,1971-02-03,54,M,NB,Gomezmouth,A5G 7C6,2014-11-26,752,False,True,Silver
CUS002565,Patricia,Elliott,glennpacheco@example.org,+1 (815) 250-1917,1996-08-16,29,F,QC,Elliotttown,T7B3A3,2015-11-01,693,False,False,Gold
CUS002566,Mary,Williams,vcervantes@example.net,474.890.9239,1990-06-07,35,Other,QC,Lake Kyleview,A7T7A1,2021-11-15,721,False,False,Gold
CUS002567,Trevor,James,david39@example.net,(911) 259-8221,1993-09-23,32,F,BC,Gibbsville,G5M6L2,2016-12-04,725,True,False,Silver
CUS002568,Sherri,Miller,qsmith@example.org,(449) 785-3150 x274,1974-08-02,51,F,BC,Port Annafurt,L9N1L7,2013-01-11,655,True,False,Silver
CUS002569,Belinda,Stewart,joansimpson@example.com,(160) 725-0933 x302,1953-11-01,72,M,ON,Port Douglas,J6X3M9,2012-09-07,639,False,True,Silver
CUS002570,John,Mcdonald,madeline75@example.org,(226) 610-3821,2001-07-19,24,M,QC,North Kathy,G2P 4N1,2024-02-24,805,False,False,Silver
CUS002571,Katelyn,Willis,mnicholson@example.com,564 977 0703,1957-05-12,68,Other,BC,North Michael,G3V2L7,2019-07-10,724,True,True,Gold
CUS002572,Dakota,Keith,kkelly@example.com,590.454.9065,1947-09-28,78,Other,AB,Foxberg,M9B 7X7,2017-01-13,844,False,True,Bronze
CUS002573,Sarah,Keller,asalas@example.com,1-398-900-6180,2003-11-23,22,M,ON,North Nathaniel,T3T2N7,2013-12-08,796,False,False,Gold
CUS002574,Christine,Glass,jessica45@example.org,965-478-8915 x593,1976-08-10,49,M,MB,Raymondville,G1N8X5,2013-03-09,700,True,False,Silver
CUS002575,Danny,Smith,veronicadeleon@example.net,(460) 014-5232,1976-02-25,49,F,ON,Port Keithton,E6V4J9,2015-05-17,614,False,True,Silver
CUS002576,Alexis,Webb,robert09@example.org,(451) 490-3331,1986-08-04,39,F,ON,Stevensonstad,G4B2T2,2016-05-30,664,True,True,Bronze
CUS002577,Emily,Robbins,aatkins@example.net,238 658 2630,1972-09-24,53,M,BC,New Brianton,X3T 7L4,2021-02-01,667,True,False,Gold
CUS002578,Justin,Dennis,katelyn55@example.org,1 (969) 832-2991,1969-11-30,56,F,ON,New Nancy,C8C 1T2,2019-08-10,577,False,False,Gold
CUS002579,Hailey,Lopez,yford@example.org,295-678-5876 x612,1962-09-25,63,M,QC,Kleinport,M7E6P8,2015-04-16,636,False,False,Gold
CUS002580,Stacey,Richard,vstafford@example.net,(624) 813-2818 x012,1978-05-17,47,M,ON,Elizabethmouth,J7N5H1,2022-12-28,753,True,False,Silver
CUS002581,Daniel,Cortez,melissa91@example.org,604.652.7404,1995-06-15,30,Other,NS,Joshuaborough,H9B 3K7,2015-10-13,850,False,False,Platinum
CUS002582,Eric,Willis,llopez@example.org,+1 (433) 700-9511,1996-11-06,29,F,QC,Lake Lindseyberg,T6S 9E5,2022-08-22,588,False,False,Platinum
CUS002583,Michael,Miller,lsteele@example.org,(818) 583-1329,1976-05-16,49,M,AB,East Kellytown,E5Y9C6,2015-08-17,576,False,False,Bronze
CUS002584,Stacy,Thomas,rsosa@example.net,887.317.8529,2000-06-15,25,F,AB,Port Sandra,R2Y3N7,2012-01-02,660,False,True,Bronze
CUS002585,Hannah,Ortega,gina69@example.org,942-900-3916 x102,1977-02-07,48,M,ON,North Tracyport,M8V 4Y8,2015-06-27,674,True,False,Bronze
CUS002586,Brandon,Taylor,ichandler@example.org,939-701-6316 x295,1979-12-20,46,F,MB,Port Rebeccafort,R8V 5S2,2021-04-04,665,True,False,Gold
CUS002587,Paul,Poole,vadams@example.net,(784) 442-4504 x988,1952-04-24,73,F,BC,Jeffreychester,N7E6H3,2018-05-20,558,False,False,Gold
CUS002588,Robert,Gould,pshepard@example.org,1 (252) 541-7832,2002-02-06,23,F,QC,Farleyville,X7P4A5,2015-11-19,722,True,False,Platinum
CUS002589,Susan,Lowe,lfrancis@example.com,510-456-8826 x342,1951-03-16,74,F,QC,Christinahaven,A3A6N2,2022-11-26,727,True,False,Silver
CUS002590,Phillip,Alvarez,markblackburn@example.com,882.114.0848,1943-04-13,82,M,ON,Wilsonport,E7H3C8,2016-08-08,736,True,True,Gold
CUS002591,Crystal,Allen,tiffanyjohnson@example.org,593.689.5297,1995-01-02,31,M,NB,East Michelleborough,P6H 9K5,2021-03-11,567,True,True,Bronze
CUS002592,Carla,Young,tararios@example.com,+1 (607) 491-6981,1963-05-08,62,M,ON,Garciachester,M2V 1N5,2013-10-11,658,False,True,Silver
CUS002593,Laura,Flores,phillip89@example.net,(433) 571-7685,2004-07-12,21,F,ON,Brittanyview,X8L 3T8,2020-03-10,840,True,False,Silver
CUS002594,Shawn,Dixon,tylerbryant@example.org,1-900-464-0879,1984-02-14,41,F,BC,Youngville,T5N6G3,2024-08-16,601,True,True,Silver
CUS002595,Peter,Lam,schwartztammy@example.org,(208) 295-4852 x112,1976-12-26,49,M,QC,Barbaraport,K9J2K8,2025-06-20,794,True,True,Silver
CUS002596,Ellen,King,lbray@example.org,877.069.0533,1983-01-31,42,F,QC,New Cynthiafurt,X2S 5N4,2017-02-09,809,True,True,Silver
CUS002597,Russell,Carroll,cooperjennifer@example.org,990.926.7125,1957-10-22,68,F,AB,Alexfort,B1X8K4,2015-12-11,681,True,False,Silver
CUS002598,Joshua,Williams,tperkins@example.com,676-856-4492,1965-10-25,60,M,QC,East Jon,N9M1S1,2012-11-22,569,False,False,Platinum
CUS002599,Stephanie,Ortega,yhenderson@example.com,(517) 595-9627,1978-02-24,47,F,ON,East Kevin,G5Y 4K8,2011-05-16,803,True,True,Silver
CUS002600,Steven,Lopez,ehunt@example.com,(991) 691-3946,1981-10-21,44,F,SK,East David,R4C9R5,2018-10-31,636,True,True,Gold
CUS002601,Kristin,Ellis,matthewthompson@example.com,948-153-2460 x639,1964-02-17,61,M,SK,New Markview,B4R 7A1,2011-11-05,850,True,True,Gold
CUS002602,Todd,Armstrong,barbara35@example.org,+1 (617) 723-8207,1979-02-04,46,M,NL,West Anita,N9T2S1,2014-08-28,655,True,False,Silver
CUS002603,Bruce,Martin,garciajeffrey@example.org,(115) 954-3124 x674,1943-09-21,82,F,ON,Adamport,T5Y 2E2,2019-09-25,612,False,True,Gold
CUS002604,Allison,Robbins,robertwilliams@example.com,(340) 513-0057,1982-04-04,43,F,AB,Jamiemouth,X4H 2K7,2018-04-11,769,True,False,Bronze
CUS002605,Robert,Taylor,vcantrell@example.net,(317) 548-1442 x335,1981-09-09,44,M,ON,Richardberg,H5M 7V9,2025-02-08,714,True,False,Bronze
CUS002606,Timothy,Bradley,wmiller@example.com,937.035.9797,1967-01-02,59,M,BC,New Troyport,T8X 4S4,2017-07-08,582,False,False,Silver
CUS002607,Jeffrey,Turner,lisa20@example.org,535-210-4811,1987-12-15,38,F,ON,East Nicoleshire,K9C 7J4,2021-03-31,689,True,False,Silver
CUS002608,Donna,Roberts,jasonmorris@example.net,749 371 0417,1953-03-18,72,M,ON,Maryville,K7A 5C1,2022-01-17,709,True,True,Bronze
CUS002609,Anthony,Galloway,qmolina@example.com,411 880 6904,1950-11-12,75,F,QC,North Kevinhaven,C1E 7H3,2023-02-22,645,False,True,Bronze
CUS002610,Jon,Mitchell,karen16@example.com,1-915-099-5756,1999-11-06,26,F,ON,Lake Jeremybury,N4K 2H5,2019-09-30,584,True,False,Silver
CUS002611,Cassandra,Kline,kimberlyclark@example.net,+1 (434) 726-2471,1995-08-05,30,F,ON,Stewartburgh,T9J8A3,2021-02-05,636,True,True,Bronze
CUS002612,Natalie,Hall,alicia00@example.net,254 064 6765,2006-07-07,19,M,ON,Paulmouth,H4E 7G6,2021-12-31,815,True,True,Gold
CUS002613,Ryan,Green,brenda00@example.org,1 (390) 382-4030,1972-02-28,53,M,NS,Port Kyle,L7M7P4,2011-05-16,616,True,True,Bronze
CUS002614,Laura,Grimes,grayashley@example.net,649-406-6446,1947-02-02,78,F,QC,Davisshire,K3B 9A9,2014-01-17,750,True,True,Silver
CUS002615,Krystal,Lane,rhondaadams@example.com,1 (150) 742-9828,1965-03-21,60,F,QC,Faulknerview,A2B1A6,2017-06-27,619,True,False,Bronze
CUS002616,Victoria,Ray,dwells@example.org,+1 (749) 644-2216,1991-11-08,34,M,QC,Lake Vincent,T9K6M7,2025-06-16,657,True,True,Bronze
CUS002617,Jacob,Ward,davidmacdonald@example.org,252.605.7948,1943-05-03,82,F,NS,Alyssatown,C5P 8M6,2011-12-20,717,False,False,Silver
CUS002618,Jose,Watson,thomashudson@example.net,1-180-020-3287,2000-06-18,25,M,ON,Kleinfort,G1G 2P6,2021-10-07,756,True,True,Bronze
CUS002619,Michael,Perez,shellylopez@example.net,960 175 4269,1993-07-18,32,M,QC,East Bruce,G4L 5G9,2013-10-31,501,True,False,Bronze
CUS002620,Christine,Todd,ballchristian@example.net,1-156-727-8573,1997-02-26,28,F,AB,Lake Julie,Y8M2V5,2016-11-24,609,False,True,Gold
CUS002621,Jesus,Newman,deandavid@example.net,501-832-7403 x169,1947-08-30,78,M,BC,Yatesbury,C2Y6X8,2020-09-28,712,False,True,Gold
CUS002622,Marissa,Hines,theresa50@example.org,586.459.8219,1995-02-20,30,F,ON,South Rickybury,C9Y6A5,2024-09-29,716,True,False,Silver
CUS002623,Crystal,Walker,leetiffany@example.org,1 (155) 995-3972,1997-10-16,28,F,BC,Lisatown,S1M 3G3,2023-09-03,726,True,False,Bronze
CUS002624,Ashley,Lamb,dford@example.com,306.011.3032,1983-03-27,42,Other,ON,East Michael,K5J6V4,2023-03-26,609,True,False,Silver
CUS002625,Jacqueline,Rogers,gibbspeter@example.net,1-712-163-8245,1974-12-10,51,M,QC,East Rhonda,G5L4Y7,2021-10-25,559,True,False,Gold
CUS002626,Jackie,Williams,ywolfe@example.com,(191) 051-5071,1994-12-16,31,M,ON,South Katherinestad,N2Y 6P4,2020-05-08,677,False,False,Silver
CUS002627,Eric,Espinoza,angelavaldez@example.org,1-124-950-1528,1947-01-28,78,Other,QC,Bakerhaven,E8N4T3,2015-01-08,618,True,True,Silver
CUS002628,Jeanne,Pearson,cassie28@example.net,+1 (338) 999-6801,1986-09-25,39,M,BC,Hudsonborough,B8N 7M5,2025-06-20,636,True,False,Gold
CUS002629,Krystal,Stevenson,kurt82@example.net,283.255.1266,1943-07-04,82,F,BC,Port Scott,H7E1K9,2016-11-25,616,True,True,Gold
CUS002630,Andrew,Archer,aperez@example.com,812-404-0341,1993-06-10,32,F,SK,Wilsonfort,V7J5X1,2014-12-05,713,True,True,Bronze
CUS002631,Lori,Nelson,bradleystephens@example.com,+1 (147) 863-5943,1944-09-22,81,M,ON,Port Edgarfurt,E6N5K4,2012-11-02,674,True,False,Silver
CUS002632,Thomas,House,karen98@example.org,116 259 3224,1973-09-23,52,F,ON,Cynthiafort,J5X2K7,2013-02-10,678,False,True,Silver
CUS002633,John,Todd,deborah28@example.com,1-840-291-3322,1999-06-12,26,F,AB,Port Jamieburgh,E9S 1N7,2014-11-14,682,True,True,Silver
CUS002634,Jason,Garrett,kristy12@example.net,(766) 318-0583 x097,1975-08-10,50,F,ON,Shawnaborough,A4V2V9,2023-04-19,726,True,False,Bronze
CUS002635,Matthew,Howell,pstevens@example.org,1 (494) 095-3324,1950-01-03,76,F,PE,Port Jennifer,R5X 4M4,2021-12-07,750,True,True,Silver
CUS002636,Christine,Martin,victor12@example.com,(306) 644-8567 x868,1964-06-02,61,F,NL,Jenniferville,V2B 9E4,2017-04-21,744,True,False,Platinum
CUS002637,Randall,Clements,laurenberg@example.net,305-545-6515 x414,1993-12-11,32,F,ON,Jonesport,A4M9E3,2013-05-04,768,True,True,Gold
CUS002638,Michael,Robertson,jennifer10@example.org,790.504.4281,1945-04-30,80,M,NL,Williamton,B6R 6K2,2019-08-29,669,False,True,Silver
CUS002639,Kimberly,Ross,jenna55@example.com,1 (582) 476-8258,1968-05-18,57,F,ON,Andersonton,B7E1C1,2025-11-25,804,True,True,Platinum
CUS002640,Ronnie,Turner,falvarez@example.com,892.029.7637,1962-05-13,63,M,NB,Elizabethmouth,K7E7J8,2024-02-23,582,True,False,Silver
CUS002641,Christopher,Martin,james22@example.net,(886) 291-8793,1993-05-13,32,M,BC,Lake Shawn,V4P 2E6,2018-10-13,655,True,False,Silver
CUS002642,Nicolas,Roy,njones@example.net,1-677-854-0794,1975-04-08,50,F,ON,West Christopher,J7S 3M9,2015-11-10,617,False,False,Bronze
CUS002643,Nicholas,Ross,jennifersmith@example.com,640-550-3750 x160,1974-05-22,51,Other,BC,West Melissahaven,C8G3K9,2018-01-06,799,True,True,Silver
CUS002644,John,Burns,ryan29@example.com,1 (239) 990-9547,1994-07-09,31,F,ON,Solisville,X5S5V9,2019-06-15,737,True,True,Bronze
CUS002645,Preston,Norris,meghan60@example.org,(804) 435-8351 x006,1981-01-21,44,M,PE,Burtontown,L1P 1K8,2020-07-09,760,False,False,Platinum
CUS002646,Juan,Ward,qhill@example.org,928.133.0943,2001-01-28,24,M,ON,New Tinastad,T3M 7E1,2011-05-22,798,True,False,Silver
CUS002647,Evan,Livingston,radams@example.net,+1 (918) 942-0624,2001-07-23,24,M,QC,Lake Sara,Y4G 7P6,2022-11-20,707,True,False,Gold
CUS002648,Edward,Johnson,lisamitchell@example.net,230-251-5716,1969-08-16,56,F,ON,Robertberg,A2M 9M6,2021-04-10,734,True,False,Platinum
CUS002649,Sean,Poole,clarkteresa@example.net,1 (914) 635-4765,1959-04-20,66,F,AB,Oliviamouth,H4A5S9,2024-02-09,699,True,True,Gold
CUS002650,Sarah,Lewis,rochajackson@example.net,661-743-2641 x722,1962-05-21,63,Other,BC,Michaelhaven,A3E1Y2,2011-03-03,604,True,False,Silver
CUS002651,Daniel,Jackson,mollyaguilar@example.org,919-907-3948,1985-04-09,40,F,ON,Port Jasonton,A2T9V8,2013-08-25,795,True,True,Bronze
CUS002652,Natasha,Tucker,jordanbrown@example.com,(582) 024-4694 x397,1982-03-15,43,M,NB,Tracyshire,A2M 5G6,2014-01-29,728,False,False,Platinum
CUS002653,Ethan,Pratt,garyrobinson@example.org,393.868.2267,1977-04-09,48,M,NB,Garciaport,S8E 6M7,2013-01-29,636,True,True,Gold
CUS002654,Seth,Daniels,michaelduffy@example.org,984.446.9048,1971-03-23,54,F,SK,Gonzalezport,E9S1Y2,2023-10-30,706,False,False,Silver
CUS002655,Thomas,Miller,zfritz@example.com,1-506-500-2356,1972-10-20,53,F,QC,Kathrynfort,E2L1G6,2015-08-11,791,False,True,Silver
CUS002656,Mark,Sparks,leecraig@example.org,1-997-992-2910,1991-11-23,34,F,QC,Griffinstad,C3H2X8,2017-06-28,743,False,True,Bronze
CUS002657,Mary,Matthews,oyates@example.net,(747) 862-6461,1999-02-21,26,F,QC,North Amandatown,A1K1N8,2018-12-29,738,False,True,Bronze
CUS002658,Richard,Crane,wolfemelissa@example.org,867-034-7008 x263,2000-12-19,25,F,AB,Gibbsfurt,G8P 5B8,2017-07-08,755,True,True,Silver
CUS002659,Clayton,Kelley,sherridaniels@example.org,1 (193) 016-8497,1944-06-18,81,F,ON,West Timothy,E5T 5C1,2024-01-20,692,True,True,Silver
CUS002660,Justin,Herrera,oflores@example.com,231-101-7660 x279,1965-09-14,60,F,QC,Jonesview,X2P 1R4,2019-10-28,696,True,True,Silver
CUS002661,James,Hansen,brownjames@example.net,1 (739) 317-4221,1971-05-21,54,F,ON,North Michaelfort,J9R 6T4,2023-05-14,786,False,True,Silver
CUS002662,Miranda,Lawson,pricejohn@example.com,(624) 817-2971 x311,1980-10-07,45,F,QC,West Brendan,J2L2H3,2012-06-08,710,False,True,Silver
CUS002663,Amy,Waller,amandaadkins@example.org,345.470.5433,1941-02-12,84,F,QC,Bridgetstad,J5G4L3,2013-08-13,645,True,False,Silver
CUS002664,Veronica,Robertson,montoyamark@example.org,(798) 940-8167 x233,1972-08-10,53,F,BC,Coryton,J2X6P4,2015-04-30,797,True,True,Bronze
CUS002665,Jason,Coleman,charles40@example.net,1-961-745-5637,1976-10-14,49,F,ON,New Toddville,C1K7A4,2015-06-14,701,True,False,Silver
CUS002666,Brittany,Marsh,thompsondebbie@example.net,862 361 8157,1987-06-19,38,M,SK,Saraborough,X1X8N1,2020-08-01,646,True,False,Silver
CUS002667,Sara,Murray,eric03@example.org,1 (201) 232-9001,1952-09-23,73,F,ON,Christinaview,P3X 2G3,2023-11-30,682,True,True,Silver
CUS002668,Karen,Wood,williamsamber@example.org,(195) 066-5935 x614,1946-01-17,79,M,ON,West Emmaberg,A3R2Y8,2022-01-16,698,True,False,Gold
CUS002669,Jose,Cummings,qking@example.net,1 (822) 499-4989,1979-06-03,46,F,ON,New David,B5T 2R7,2015-11-19,702,True,True,Bronze
CUS002670,Angela,Johnson,baileysara@example.com,463-541-6785,1989-01-18,36,F,QC,Leemouth,X7C4Y3,2020-07-27,781,True,True,Bronze
CUS002671,Katherine,Clark,lucasmoyer@example.net,1 (711) 274-8162,1982-10-07,43,M,BC,Glenntown,S6S4A3,2024-02-14,796,True,True,Bronze
CUS002672,Dawn,Johnston,richard63@example.net,(725) 690-2876 x197,1989-10-25,36,M,ON,East Williamville,G8B 5Y1,2013-08-20,538,False,False,Silver
CUS002673,Amanda,Perkins,ucook@example.org,331-908-5788,1954-05-04,71,F,ON,Michelleburgh,X3R 1P8,2018-06-16,573,True,True,Platinum
CUS002674,Mary,Beltran,whitekaren@example.org,981-169-0972 x732,1995-05-24,30,M,ON,Fischershire,L1Y9L6,2013-06-25,571,True,True,Bronze
CUS002675,Lydia,Warren,wallerallison@example.com,760 657 6829,1987-06-29,38,M,MB,Port Michelle,T9X 1R5,2013-07-15,726,False,True,Bronze
CUS002676,Amber,Dixon,markhudson@example.com,324-195-4157 x176,1943-06-05,82,F,ON,Fordburgh,P6V 6S6,2024-07-16,630,True,False,Platinum
CUS002677,Jose,Barr,camerongonzalez@example.org,1 (132) 189-3153,1958-05-08,67,M,ON,Mirandastad,Y9J9K1,2017-05-14,734,False,True,Silver
CUS002678,Daniel,Garcia,glenn18@example.net,+1 (397) 566-7175,1993-04-28,32,F,QC,New Stephenstad,E5K8K5,2020-12-13,677,True,True,Bronze
CUS002679,Beverly,Weiss,mcneilkenneth@example.org,(750) 060-3079 x843,1958-04-03,67,Other,MB,Alicialand,S9N8Y4,2015-05-19,731,True,False,Silver
CUS002680,Anthony,Fuller,vjacobs@example.org,(241) 370-7870 x330,1966-04-21,59,F,BC,New Edwardfurt,S9B 3R2,2018-02-02,839,True,True,Silver
CUS002681,Scott,Barnes,xporter@example.com,342-050-0800 x018,1950-06-10,75,M,BC,Lake Reginaldton,E9A 9R8,2024-03-11,806,True,False,Bronze
CUS002682,Karen,Obrien,roblesfrank@example.org,+1 (163) 456-4504,1947-09-22,78,F,QC,Lindastad,G2A 4H6,2022-09-15,637,True,True,Gold
CUS002683,Anthony,Hoover,stephanie35@example.net,(625) 618-3701,2000-06-23,25,F,QC,Torresland,S5G6E9,2015-08-02,633,True,False,Silver
CUS002684,Diana,Hoover,timothy16@example.net,(261) 756-8268,1997-11-25,28,Other,ON,Elizabethstad,A6C8M1,2011-03-15,777,True,False,Silver
CUS002685,Emily,Dalton,pgood@example.org,459-112-8613 x188,1951-08-19,74,F,AB,Sethland,A2E6S5,2025-02-18,759,True,False,Bronze
CUS002686,Michael,Wright,monicayoung@example.org,1-520-659-9954,1963-01-10,62,M,ON,Lake Brendamouth,X6G 5E7,2013-11-04,692,True,True,Bronze
CUS002687,Alexander,Young,imurillo@example.net,1 (518) 833-8953,1985-11-03,40,M,MB,North Gregoryfurt,Y4S 6M5,2014-11-15,667,True,False,Platinum
CUS002688,Christine,Washington,umorgan@example.com,1 (238) 822-3409,1955-06-20,70,F,QC,Rebeccafort,J7X8G9,2013-04-04,717,True,False,Bronze
CUS002689,Erik,Gomez,cbennett@example.com,(410) 513-1469 x299,1984-03-23,41,F,ON,Newtonborough,P3X4V7,2022-10-06,832,True,True,Silver
CUS002690,Desiree,Hernandez,kara84@example.net,(911) 457-5873 x868,1956-01-19,69,F,SK,Lake Stephenmouth,E5N 8H2,2025-07-08,694,False,False,Bronze
CUS002691,Joy,Adkins,valdezandrew@example.org,903-527-5172,1993-06-01,32,M,ON,West Claudia,X1K1S3,2020-02-02,708,True,False,Silver
CUS002692,Kevin,Schneider,deanna82@example.net,246.172.7018,1991-03-26,34,F,ON,Deleonberg,V4G 7Y1,2017-06-28,699,True,False,Silver
CUS002693,Norman,Allison,kimberly87@example.net,1-793-173-3220,1950-11-15,75,F,QC,Tinaside,T5H 4T6,2023-07-07,653,True,True,Silver
CUS002694,Erika,Cruz,melissadeleon@example.net,643-420-5024 x090,1963-01-23,62,F,ON,Lake Melissa,P8B4J6,2011-03-17,710,True,False,Gold
CUS002695,Hayden,Beard,kbartlett@example.org,1 (926) 175-1541,1961-12-13,64,M,QC,Lake Gregory,B2B4G7,2022-03-20,659,True,True,Silver
CUS002696,Christopher,Morrison,jaredvelazquez@example.net,(774) 451-2276 x078,1966-06-14,59,M,BC,Mcfarlandfurt,M8G1A8,2018-04-27,739,True,False,Silver
CUS002697,Jesse,Brewer,jenniferodonnell@example.org,189 985 1186,1981-05-15,44,M,QC,East Wendy,H6R 8G5,2025-06-08,679,True,True,Gold
CUS002698,Tara,Vance,randall74@example.com,1 (550) 575-1943,1975-02-24,50,F,QC,Waltermouth,Y2P 6C5,2022-11-10,618,False,True,Gold
CUS002699,Samantha,Cole,michelle04@example.com,1 (134) 254-2288,1972-09-04,53,M,ON,South Aaron,M6Y8A7,2021-05-04,850,True,False,Silver
CUS002700,Monica,Spencer,sarahblake@example.org,818-897-6110,1979-11-10,46,F,MB,North Frank,S6P9K2,2019-03-25,685,True,False,Bronze
CUS002701,Melanie,Wilcox,lori79@example.org,221-486-8823 x855,2007-09-10,18,F,QC,North Kimberlyshire,L8R 4S1,2018-07-29,666,True,True,Gold
CUS002702,Amber,Smith,ricegerald@example.com,774 600 1115,1953-12-11,72,F,BC,Youngville,A9X 6L6,2017-10-30,850,True,True,Silver
CUS002703,Catherine,Ibarra,marthaholmes@example.org,1-901-476-6964,1965-04-15,60,M,QC,Port Martinville,E3M 8N2,2017-10-27,755,False,True,Silver
CUS002704,James,Smith,emilygarcia@example.org,(287) 509-3106,1979-01-05,47,F,QC,West Jacqueline,E8V3V2,2017-06-02,585,True,True,Bronze
CUS002705,Tiffany,Brown,aguirreteresa@example.com,1 (134) 547-9728,2001-07-11,24,F,QC,South Eric,S9E9R4,2023-09-18,745,True,True,Silver
CUS002706,Elizabeth,Smith,angela10@example.org,803-646-5761 x052,1966-03-13,59,M,QC,Cabreraport,N8M 9V1,2012-10-18,607,True,False,Silver
CUS002707,George,Roth,henryamanda@example.net,(258) 839-7847,1983-01-05,43,M,QC,Yodermouth,M6M 1L4,2013-09-09,545,True,False,Bronze
CUS002708,James,Hernandez,farmermadeline@example.com,1-525-891-5965,1981-05-09,44,M,ON,Port Timothy,T5H 2A7,2018-08-05,748,False,False,Bronze
CUS002709,Brenda,Lynch,gary18@example.com,148-900-6067,1974-11-17,51,F,ON,Benitezberg,A9X4G4,2020-06-17,567,True,True,Bronze
CUS002710,Brian,Nunez,taylorhall@example.com,389 257 0267,1961-02-02,64,F,BC,West Tracy,P4T 2V8,2015-12-05,663,True,False,Silver
CUS002711,Laura,Perez,yryan@example.net,336-184-3968,1982-03-08,43,F,QC,East Robert,N8T 9E4,2011-03-05,788,True,True,Silver
CUS002712,Heather,Johnson,nicholas41@example.com,(496) 897-4828 x758,1974-12-09,51,F,QC,Port Colton,A6G 8C4,2023-02-26,780,True,False,Silver
CUS002713,Sandra,Shepard,fergusonjason@example.com,262.287.9473,1943-12-29,82,Other,BC,New Williamberg,M7X 2E2,2013-11-04,722,True,True,Silver
CUS002714,Roy,Thompson,timothy01@example.com,(796) 719-6526 x302,1968-12-03,57,F,ON,Mendezton,G7T 7J7,2013-09-04,703,False,False,Bronze
CUS002715,Andrew,Jones,epineda@example.org,(339) 175-6735 x082,1985-09-19,40,M,ON,Port Jenniferfort,A5E 1G8,2015-03-12,718,True,False,Gold
CUS002716,William,Schmidt,corey83@example.net,(256) 720-7190,2004-04-17,21,F,NL,Walkerview,T1H 9H6,2019-01-16,671,True,True,Silver
CUS002717,Alex,Johnson,wardrebekah@example.com,1-789-862-2068,1985-07-03,40,M,BC,Daviesbury,C4P6H9,2022-06-13,584,True,False,Silver
CUS002718,Isaac,Newman,russovanessa@example.net,816-651-5174,1980-06-18,45,F,ON,East Emily,S5R 8S9,2020-10-28,762,True,True,Silver
